ts,open,high,low,close,volume
2026-07-17 09:15:00+05:30,1300.0,1303.6,1296.1,1303.6,132023
2026-07-17 09:16:00+05:30,1303.1,1307.0,1302.6,1307.0,81657
2026-07-17 09:17:00+05:30,1306.5,1310.5,1306.1,1309.4,176329
2026-07-17 09:18:00+05:30,1309.5,1310.5,1308.3,1309.2,99594
2026-07-17 09:19:00+05:30,1309.2,1309.7,1308.4,1309.0,80244
2026-07-17 09:20:00+05:30,1309.0,1310.9,1308.6,1309.0,81334
2026-07-17 09:21:00+05:30,1309.2,1311.5,1308.9,1310.8,58044
2026-07-17 09:22:00+05:30,1310.7,1311.6,1310.1,1310.8,56834
2026-07-17 09:23:00+05:30,1310.8,1311.0,1309.2,1309.2,39365
2026-07-17 09:24:00+05:30,1309.3,1310.6,1309.0,1309.8,37906
2026-07-17 09:25:00+05:30,1309.9,1311.5,1309.4,1310.6,54274
2026-07-17 09:26:00+05:30,1310.6,1310.8,1309.1,1309.3,24054
2026-07-17 09:27:00+05:30,1309.3,1311.0,1309.0,1310.7,33286
2026-07-17 09:28:00+05:30,1310.8,1311.5,1310.1,1311.0,43036
2026-07-17 09:29:00+05:30,1311.3,1311.4,1310.5,1311.0,18964
2026-07-17 09:30:00+05:30,1311.0,1311.6,1310.1,1310.1,35764
2026-07-17 09:31:00+05:30,1310.4,1310.7,1309.0,1309.0,18812
2026-07-17 09:32:00+05:30,1309.4,1309.5,1308.0,1308.3,44103
2026-07-17 09:33:00+05:30,1308.3,1308.4,1307.0,1307.0,31211
2026-07-17 09:34:00+05:30,1307.6,1307.9,1307.0,1307.3,22012
2026-07-17 09:35:00+05:30,1307.3,1308.4,1307.1,1308.0,20084
2026-07-17 09:36:00+05:30,1307.9,1308.4,1307.7,1308.0,13457
2026-07-17 09:37:00+05:30,1308.3,1309.9,1308.0,1309.5,79485
2026-07-17 09:38:00+05:30,1309.6,1313.5,1309.5,1313.0,183938
2026-07-17 09:39:00+05:30,1313.0,1313.1,1311.0,1313.0,61783
2026-07-17 09:40:00+05:30,1312.6,1313.8,1312.4,1313.6,56934
2026-07-17 09:41:00+05:30,1313.6,1314.5,1312.5,1313.6,103183
2026-07-17 09:42:00+05:30,1313.6,1316.8,1313.5,1316.5,483440
2026-07-17 09:43:00+05:30,1316.6,1318.5,1316.1,1316.5,239255
2026-07-17 09:44:00+05:30,1316.9,1318.0,1316.0,1317.8,58640
2026-07-17 09:45:00+05:30,1317.7,1318.0,1316.6,1317.0,56914
2026-07-17 09:46:00+05:30,1316.8,1318.1,1316.4,1318.1,81351
2026-07-17 09:47:00+05:30,1317.9,1319.9,1317.9,1319.4,124398
2026-07-17 09:48:00+05:30,1319.4,1323.1,1319.2,1322.0,351891
2026-07-17 09:49:00+05:30,1322.0,1323.0,1320.2,1321.4,139043
2026-07-17 09:50:00+05:30,1321.4,1322.7,1321.0,1322.7,80889
2026-07-17 09:51:00+05:30,1322.2,1322.7,1320.1,1320.9,144447
2026-07-17 09:52:00+05:30,1320.8,1321.8,1320.5,1321.3,64791
2026-07-17 09:53:00+05:30,1321.3,1321.8,1320.6,1320.6,37484
2026-07-17 09:54:00+05:30,1320.6,1322.5,1320.6,1322.0,122841
2026-07-17 09:55:00+05:30,1322.0,1323.7,1322.0,1323.7,180294
2026-07-17 09:56:00+05:30,1323.7,1323.7,1322.0,1322.6,45157
2026-07-17 09:57:00+05:30,1322.7,1322.9,1320.9,1322.3,173843
2026-07-17 09:58:00+05:30,1322.2,1323.0,1321.7,1323.0,99562
2026-07-17 09:59:00+05:30,1322.9,1323.0,1322.5,1322.8,14695
2026-07-17 10:00:00+05:30,1322.6,1323.0,1322.1,1322.1,61349
2026-07-17 10:01:00+05:30,1322.3,1322.5,1321.6,1322.0,48418
2026-07-17 10:02:00+05:30,1322.4,1322.5,1322.0,1322.2,22391
2026-07-17 10:03:00+05:30,1322.2,1322.5,1320.3,1321.1,93393
2026-07-17 10:04:00+05:30,1321.5,1321.7,1320.5,1320.8,77619
2026-07-17 10:05:00+05:30,1321.0,1321.0,1320.0,1320.5,87298
2026-07-17 10:06:00+05:30,1320.3,1320.9,1319.8,1319.8,50664
2026-07-17 10:07:00+05:30,1319.9,1320.8,1319.9,1320.4,37530
2026-07-17 10:08:00+05:30,1320.1,1320.7,1319.0,1319.5,76313
2026-07-17 10:09:00+05:30,1319.5,1320.0,1319.1,1319.3,51486
2026-07-17 10:10:00+05:30,1319.2,1319.5,1318.5,1319.0,38187
2026-07-17 10:11:00+05:30,1319.0,1319.5,1318.9,1319.0,44390
2026-07-17 10:12:00+05:30,1319.2,1319.5,1319.0,1319.1,23813
2026-07-17 10:13:00+05:30,1319.0,1320.0,1319.0,1319.6,31193
2026-07-17 10:14:00+05:30,1319.9,1320.0,1319.2,1319.5,32248
2026-07-17 10:15:00+05:30,1319.6,1320.0,1319.5,1320.0,14245
2026-07-17 10:16:00+05:30,1320.0,1320.0,1319.4,1320.0,29519
2026-07-17 10:17:00+05:30,1320.0,1321.0,1319.5,1321.0,43668
2026-07-17 10:18:00+05:30,1320.9,1321.8,1319.7,1321.4,54664
2026-07-17 10:19:00+05:30,1321.4,1322.3,1321.0,1321.9,37628
2026-07-17 10:20:00+05:30,1322.0,1322.3,1321.1,1321.5,51088
2026-07-17 10:21:00+05:30,1321.4,1321.9,1320.0,1321.3,38251
2026-07-17 10:22:00+05:30,1321.3,1321.8,1320.7,1321.0,16315
2026-07-17 10:23:00+05:30,1321.0,1321.4,1320.2,1320.8,13961
2026-07-17 10:24:00+05:30,1320.8,1321.5,1320.4,1321.1,37841
2026-07-17 10:25:00+05:30,1321.5,1321.8,1321.0,1321.2,22656
2026-07-17 10:26:00+05:30,1321.2,1321.9,1321.2,1321.6,10400
2026-07-17 10:27:00+05:30,1321.6,1321.6,1320.0,1320.7,17314
2026-07-17 10:28:00+05:30,1320.3,1320.8,1319.5,1320.0,34675
2026-07-17 10:29:00+05:30,1320.5,1321.3,1319.9,1320.9,33888
2026-07-17 10:30:00+05:30,1321.3,1321.5,1320.7,1321.2,14059
2026-07-17 10:31:00+05:30,1321.3,1322.3,1321.2,1322.0,64051
2026-07-17 10:32:00+05:30,1322.1,1322.8,1322.0,1322.0,27159
2026-07-17 10:33:00+05:30,1322.0,1322.0,1320.7,1321.0,15211
2026-07-17 10:34:00+05:30,1321.0,1321.5,1320.0,1320.4,15235
2026-07-17 10:35:00+05:30,1320.9,1321.0,1320.0,1320.0,8498
2026-07-17 10:36:00+05:30,1320.2,1320.5,1319.8,1320.2,9141
2026-07-17 10:37:00+05:30,1320.2,1320.9,1320.2,1320.7,13606
2026-07-17 10:38:00+05:30,1320.7,1321.0,1320.2,1320.9,10270
2026-07-17 10:39:00+05:30,1320.9,1321.0,1320.0,1320.7,11176
2026-07-17 10:40:00+05:30,1320.7,1320.8,1320.0,1320.3,13193
2026-07-17 10:41:00+05:30,1320.7,1321.0,1320.1,1320.8,14278
2026-07-17 10:42:00+05:30,1320.8,1321.0,1320.1,1320.7,14324
2026-07-17 10:43:00+05:30,1320.7,1321.0,1320.0,1320.7,22836
2026-07-17 10:44:00+05:30,1320.7,1321.0,1320.1,1320.9,24818
2026-07-17 10:45:00+05:30,1320.9,1321.3,1320.1,1320.8,45054
2026-07-17 10:46:00+05:30,1320.8,1321.0,1320.0,1321.0,13317
2026-07-17 10:47:00+05:30,1320.9,1321.2,1320.5,1321.0,32080
2026-07-17 10:48:00+05:30,1321.1,1321.3,1320.7,1320.8,23078
2026-07-17 10:49:00+05:30,1320.9,1321.0,1320.0,1320.1,19442
2026-07-17 10:50:00+05:30,1320.6,1320.7,1320.0,1320.1,11658
2026-07-17 10:51:00+05:30,1320.6,1320.8,1320.0,1320.5,16991
2026-07-17 10:52:00+05:30,1320.7,1320.8,1320.0,1320.7,7604
2026-07-17 10:53:00+05:30,1320.6,1321.2,1320.6,1320.9,22025
2026-07-17 10:54:00+05:30,1321.2,1321.6,1320.5,1321.0,33952
2026-07-17 10:55:00+05:30,1321.0,1321.4,1320.8,1320.9,19148
2026-07-17 10:56:00+05:30,1321.0,1321.3,1320.7,1320.7,12641
2026-07-17 10:57:00+05:30,1320.9,1321.0,1320.2,1320.3,5019
2026-07-17 10:58:00+05:30,1320.4,1321.0,1320.1,1320.7,9148
2026-07-17 10:59:00+05:30,1320.9,1321.0,1320.0,1320.5,13038
2026-07-17 11:00:00+05:30,1320.8,1321.1,1320.5,1320.9,11464
2026-07-17 11:01:00+05:30,1321.0,1321.0,1320.7,1320.7,14161
2026-07-17 11:02:00+05:30,1320.7,1320.9,1320.0,1320.0,6814
2026-07-17 11:03:00+05:30,1320.0,1320.5,1320.0,1320.0,18558
2026-07-17 11:04:00+05:30,1320.4,1320.9,1320.0,1320.9,8542
2026-07-17 11:05:00+05:30,1320.7,1321.0,1320.1,1320.8,8426
2026-07-17 11:06:00+05:30,1320.7,1320.9,1320.1,1320.7,15180
2026-07-17 11:07:00+05:30,1320.7,1320.9,1320.0,1320.0,25279
2026-07-17 11:08:00+05:30,1320.1,1320.8,1319.6,1320.0,46827
2026-07-17 11:09:00+05:30,1320.0,1320.7,1319.9,1320.2,15028
2026-07-17 11:10:00+05:30,1320.2,1320.5,1319.0,1319.0,15484
2026-07-17 11:11:00+05:30,1319.1,1319.3,1318.1,1318.7,64223
2026-07-17 11:12:00+05:30,1318.8,1319.2,1318.7,1319.0,11986
2026-07-17 11:13:00+05:30,1319.0,1319.4,1318.7,1318.8,18354
2026-07-17 11:14:00+05:30,1318.8,1320.0,1318.2,1319.5,45818
2026-07-17 11:15:00+05:30,1319.5,1321.0,1319.2,1320.5,45147
2026-07-17 11:16:00+05:30,1320.8,1320.8,1320.0,1320.5,21371
2026-07-17 11:17:00+05:30,1320.5,1320.9,1320.2,1320.3,15800
2026-07-17 11:18:00+05:30,1320.6,1320.9,1320.1,1320.6,11859
2026-07-17 11:19:00+05:30,1320.9,1322.0,1320.5,1321.9,73883
2026-07-17 11:20:00+05:30,1321.8,1322.0,1320.7,1321.1,23235
